comment,label
"Sitting here in bed in London, it’s a few days from the end of the year and what a year it has been. Full of the most insane highs and lows. But it has given me my wondrous daughter, who is asleep in my arms at 9 months old. I just had my morning coffee and she, her milk bottle. Discovered this playlist on my YouTube home page, put it on and she promptly fell asleep. This playlist is pure magic, thank you for creating it, and these comments are balm for the soul. Here’s to love and connection and music that transports us straight to ease and peace. Bless you all and may our next year be full of this feeling. ❤",0
"Good morning from Spain! ☀️ Hope you all have a nice day and spent Christmas with the people you love. Sending lots of love and a warm hug, soon we start a new year and I hope it comes with lots of slow and nice mornings 🩷🎄",0
So refreshing to see a comment section that is so positive and encouraging! Noticed myself getting sucked into the black hole of doom scrolling. So I went on YouTube to play some music and this was the first one I clicked on:)🌀,0
"Hi I am from a small town in India, I have been trying to save up money and working many jobs, this particular one starts at 6 am in chilly winters...I have no idea how to wake myself up...but have to somehow...so I stumbled on this playlist...makes my heart flutter somehow.. cheers all reading..you're doing your best and keep at it...one day we'll see the fruit of our labour <3",0
"It's so nice reading all these comments 😊 Hello from Malaysia, i am just here bcs this video appears on my recommendation page, and stayed because of the comments ❤. Now it is 8.30 am and i am awake since 6am doing my assignments and group project report. This past few weeks is so overwhelming with all the project going on and our due is next week. Oh btw next week is new year hihi but kinda sad since i cant celebrate it with the fam cause of these due dates 😢 HIGHKEY wanna go back home. I hope everyone reading this comment have a nice day and we wish me goodluck for my upcoming presentations 😬 (final year project + integrated design project) hwaitinggggg",0
"Morning, guys, so just random information about today, is my 19th birthday, and I’m thousands of kilometers away from home, i’m from Indonesia and working at a nursing home in Japan. I miss my family a lot and really wish I could see my parents, but things are a bit tough financially right now. I just hope I can help them, even in a small way. This morning, I saw snow for the first time. It was so cold. My apartment doesn’t have a heater, so I’m basically wearing thick clothes all the time. I hope your morning is warmer than mine ☺️",0
Thanks so much for this.,0
"Good morning from Derbyshire, UK! My cat just woke me up to come for a cuddle as he likes to on a Sunday. I left an abusive relationship just over a month ago, im rebuilding my self trust and my life. Its tough but im finally feeling optimistic for 2026 🎉 The universe truly does hold us and guide us if we can take a deep breath and allow it. Relax, lead with love and authenticity and watch the way the world moves in magical little ways for you. You deserve peaceful mornings and a full heart no matter where you are on this big floaty rock. Im thinking of you, i love you! We are not alone ❤",0
"Good morning from Malaysia. Currently at a durian farm house with my beloved husband and my soul dog. It’s cold and drizzling outside, we are sitting on the veranda sipping on hot coffee, listening to the birds and sound of rain hitting the soil, with the earthy rain smell blanketing us. Surrounded by fruit trees. Blessed to experience this. ❤",0
its very cold outside so dress warm and hope you have a good day ahead which is not very tiring!,0
Happy birthday god bless you remember Jesus Christ loves you so much,0
@Lala24365 thank you ☺️,0
"Happy birthday 🎉🎉🎉🎉🎉 I wish you all the happiness in the world, I'm from Morocco",0
@Sarah-Bgz thank you 😎,0
Belated Happy Birthdayy❤️🥳🎉,0
"Good morning from the Isle of Man! Beautiful music, beautiful comments, I am complete right now 🙏",0
It’s 8:30 am I just got back from having breakfast from our hostel mess….nothing warm food and a hot cup of tea can’t fix . Now I’m back in my room and first thing this popped up I my feed as though a reminder that we all deserve slow mornings no need to overthink or plan the day ahead do what u like and spend a slow weekend to your self. Now I’m highly motivated to have a productive day no tasks nothing yet I stay positive and know today will be a great day as I’ll spend it as I like doing small tasks studying and pursuing my hobbies ….maybe I’ll paint today who knows what the day beholds for us,0
Good morning from Viet Nam to beautiful souls all over world. It's heart warming to read your kind comments while listening to this peaceful melody. Thank you and wish you all have more slow mornings to come ❤,0
My cat gets calm and peaceful with this playlist 💗🎄🌟🎁 I send a hug to everyone needs peace of mind 🫂 greetings from a Turkish girl from Italy 🧚🏻‍♀️,0
"Bonjour a tout from St John, NB, Canada. I'm in a final destination of my first winter road trip, first time driving in winter. Yesterday, my car was out of control few seconds, I was freaked out. This morning, sound and safe, I am enjoying my simple breakfast with sandwich and a cup of coffee before way home. God bless all of us.",0
"its 5:30 here in india the year is about to end and i haven't acheived much except survive this year was just going through it one day at a time as the first half of the year went pretty bad. nothing worked out but at the same time things started to fall in place after mid september, after so many days i was able to actually get up this early for myself. before i used to sleep a lot to cope with the pain but storms settle and here's to new beginnings.",0
Good morning from Türkiye. Studying with this playlist and romanticizing life rn. Hopefully next year when ı am listen to this ı will be studying to become doctor. Love this!,0
"I am from Bangladesh. Going through a hard time in my life. I want to make friends and just to talk to people who are kind hearted and feels lonely at times. Anybody want to share email address or WhatsApp number? I am open to be friends will people of any age and gender, just want true people to connect.",0
Only love. You made my morning so beautiful.,0
"I woke 7am and its the coldest day of the month in December…everything feels slow…no noise…no distractions, no worries…i used to die for this moment to experience once in my life and now im doin…i hope you dont forget that time will pass and you will be okay even if you think its impossible",0
"Good morning from Mumbai, India. I'm beginning to work on my screenplay after a long time as I listen to this, drinking chia seed lemon water with my husband <3 We hope to get some christmas shopping done today xx Happy Holidays everyone",0
"Good Morning from San Diego, it has just started raining as I put this music on and it sounds wonderful layered together, my Christmas lights are shining and I have an exciting day full of baking ahead of me. I hope everyone here can find a moment of peace and joy here, reading the comments made me emotional to know that we can all share this music and connect all over the world. Cheers everyone 🤍",0
"good morning from morocco, I wish u all hapinnes , drinking my coffe while listening to this playliste was so good.",0
Tomorrow is my birthday and I’ve been feeling rather gloomy. This helped me wake up feeling more at peace ❤ thank you video creator!,0
this makes me feel like my life is gonna be alright,0
there’s must be a reason why this playlist suddenly popped up in my recommendation💓,0
Good morning everyone! Love to see a place free of hate and people caring about each other!❤,0
@mariaaaammmk thank you so much!!,0
wow what a wonderful & genuine comment section. It makes my heart warm & orient to the goodness in the world.,0
"Gretting from México, almost 3 days for Christmas, and with a lot of thing to write in my journal to connect with 2026 year",0
I don't normally comment on youtube or anywhere for that matter but something about this music and these comments has me being hopeful. Good morning everyone from a small city in Southern California. I've already had my morning coffee and I'm about to get some light reading in on this beautiful Sunday morning. I am in a winter intermission before I begin my new college semester chasing my dream career. I hope everyone achieves all they want and that this new year brings abundance to all.,0
